t_s,t_hr_after_36h,equilibrium_active,separation_earth_mars_m,q_osc_earth_mars_m,e_osc_earth_mars,separation_mars_secondary_m,q_osc_mars_secondary_m,e_osc_mars_secondary,separation_earth_secondary_m,q_osc_earth_secondary_m,e_osc_earth_secondary
92100.0,25.583333333333332,,75357567.90127373,9548852.244105501,0.8858090456631423,14480739.344733605,6629795.585734836,0.6365834688646395,62363262.96435376,2259384.5559688243,1.0091977022481666
92400.0,25.666666666666668,,74683532.05988634,9560578.11137254,0.8858952183099184,14808570.030729318,6677921.542805295,0.6402637835604584,61238691.37340151,2107468.308324958,1.0067155700415371
92700.0,25.75,,74003562.73036724,9570981.938378582,0.8859902147272811,15134890.162219092,6727696.50744467,0.6442848236270958,60117853.22411842,1975647.1283313816,1.0046223524500002
93000.0,25.833333333333332,,73317595.63846043,9580202.752785118,0.8860927420517276,15460006.964367688,6778941.326443835,0.6486847980019915,58999954.22522544,1861017.5323072204,1.0028432370174474
93300.0,25.916666666666668,,72625563.04053335,9588363.717069307,0.8862016860100737,15784253.81352765,6831457.099513344,0.6535063822700267,57884194.944706365,1761142.2572851218,1.001318563532826
93600.0,26.0,,71927393.63107581,9595574.184309354,0.8863160852627173,16107989.533621391,6885024.011378895,0.6587971555643434,56769769.07844014,1673969.5257655375,1.0000006022379426
93900.0,26.083333333333332,,71223012.44773912,9601931.461868748,0.886435109947323,16431598.27275472,6939400.076569965,0.6646101173509134,55655861.35681967,1597766.6906062702,0.9988510468401103
94200.0,26.166666666666668,,70512340.77154617,9607522.325524546,0.8865580437349719,16755489.918839399,6994319.821755731,0.6710042978710578,54541645.113331266,1531065.7471028063,0.9978390599949734
94500.0,26.25,,69795296.02035387,9612424.320512982,0.8866842688329948,17080101.03236473,7049492.935247735,0.678045479575285,53426279.520955615,1472618.591968726,0.9969397458908137
94800.0,26.333333333333332,,69071791.63396882,9616706.88058144,0.8868132534710632,17405896.292306077,7104602.919324825,0.6858070514811773,52308906.48619845,1421360.2644407304,0.9961329533473324
95100.0,26.416666666666668,,68341736.94953156,9620432.291435165,0.886944541492926,17733370.468388192,7159305.788570834,0.694371024366442,51188647.1755144,1376378.7141709025,0.9954023350902791
95400.0,26.5,,67605037.06592132,9623656.520902056,0.8870777437483506,18063050.950401478,7213228.866743266,0.7038292425338533,50064598.133914664,1336889.9031792798,0.9947346059835559
95700.0,26.583333333333332,,66861592.69600333,9626429.934643606,0.8872125310411242,18395500.88390095,7265969.746211519,0.7142848382078929,48935826.93974106,1302217.2682871823,0.9941189561406162
96000.0,26.666666666666668,,66111300.00555842,9628797.913238058,0.8873486284418428,18731322.982397612,7317095.488271405,0.7258539883544937,47801367.32200707,1271774.751254677,0.9935465849108263
96300.0,26.75,,65354050.43770565,9630801.383876055,0.8874858108209313,19071164.11025156,7366142.160441812,0.7386680521450525,46660213.64628713,1245052.7518631134,0.9930103294590621
96600.0,26.833333333333332,,64589730.52155497,9632477.27766691,0.887623899500081,19415720.75934391,7412614.829314477,0.7528761922597474,45511314.65061042,1221606.479739934,0.992504367581461
96900.0,26.916666666666668,,63818221.663711175,9633858.921579551,0.8877627599612682,19765745.578100044,7455988.156304643,0.7686486174198349,44353566.28258094,1201046.2785930564,0.9920239789518679
97200.0,27.0,,63039399.92108582,9634976.372266462,0.8879023005941034,20122055.156020656,7495707.781150043,0.7861806308869141,43185803.45090781,1183029.5758285024,0.991565352496993
97500.0,27.083333333333332,,62253135.75325543,9635856.697362114,0.8880424725072762,20485539.323881503,7531192.72778302,0.8056977360324898,42006790.45587576,1167254.174740566,0.9911254303012256
97800.0,27.166666666666668,,61459293.75231822,9636524.208226383,0.8881832704818935,20857172.303791925,7561839.134532565,0.8274621443397613,40815209.80015313,1153452.6584650823,0.9907017805330385
98100.0,27.25,,60657732.34782891,9637000.646410111,0.8883247352083166,21238026.14082054,7587025.703379925,0.8517811670101212,39609648.99832556,1141387.7170334517,0.9902924935075605
98400.0,27.333333333333332,,59848303.483901806,9637305.324216053,0.8884669570305355,21629286.978137113,7606121.393104945,0.879018170097426,38388584.89298871,1130848.2430768888,0.9898960962637006
98700.0,27.416666666666668,,59030852.2649242,9637455.217414066,0.8886100815331656,22032274.913981147,7618496.066822282,0.9096070689086955,37150364.8360539,1121646.0695644869,0.9895114820229016
99000.0,27.5,,58205216.56544748,9637465.00514431,0.8887543174609815,22448468.421020098,7623535.073889226,0.9440717858485025,35893183.88985156,1113613.2456737622,0.9891378516746059
99300.0,27.583333333333332,,57371226.59862325,9637347.047837669,0.8888999476832299,22879534.64649955,7620659.14417885,0.9830527894028926,34615056.9193576,1106599.76550906,0.9887746650506752
99600.0,27.666666666666668,,56528704.43587039,9637111.287828363,0.8890473442425798,23327367.390483167,7609351.571480441,1.0273439281433345,33313784.047415625,1100471.6797307334,0.9884216002467959
99900.0,27.75,,55677463.46805178,9636765.047942927,0.8891969890235825,23794135.250511914,7589195.581826229,1.077944548214391,31986907.3716992,1095109.5329166658,0.9880785196553376
100200.0,27.833333333333332,,54817307.79491201,9636312.688478973,0.8893495023423971,24282343.437882815,7559926.224971635,1.1361348323764908,30631656.00400402,1090407.0802142639,0.9877454417190517
100500.0,27.916666666666668,,53948031.52422561,9635755.058617752,0.8895056829795381,24794914.30001589,7521503.448732166,1.2035873470021157,29244875.240496624,1086270.2460395992,0.9874225177251251
100800.0,28.0,,53069417.953924686,9635088.636983277,0.8896665651748199,25335293.939948156,7474216.860105296,1.282536711318825,27822933.756647497,1082616.2956745815,0.9871100132647034
101100.0,28.083333333333332,,52181238.597467475,9634304.18336034,0.8898335014801676,25907596.056618262,7418839.25315742,1.376045685804568,26361599.712493606,1079373.19801569,0.9868082943254433
101400.0,28.166666666666668,,51283251.99135484,9633384.590467948,0.890008286283546,26516800.229723975,7356857.660031416,1.4884373287924957,24855871.78307232,1076479.1648717734,0.9865178184316012
101700.0,28.25,,50375202.18732355,9632301.36961802,0.890193345626569,27169032.20733421,7290832.326696905,1.626025843296411,23299742.962870315,1073882.3595945202,0.9862391319252196
102000.0,28.333333333333332,,49456816.767124295,9631008.688949222,0.8903920396557223,27871972.010112572,7224976.211928951,1.7984125562085123,21685860.739778914,1071540.776094094,0.9859728756633875
102300.0,28.416666666666668,,48527804.09721258,9629432.775962569,0.8906091660713131,28635469.543921817,7166134.923737459,2.0209174642057857,20005021.150637716,1069422.299308711,0.9857198037275818
102600.0,28.5,,47587849.30209486,9627451.933082638,0.8908518441837249,29472514.104251526,7125541.140401723,2.3194651896708107,18245383.731030397,1067504.9710869545,0.9854808248899877
102900.0,28.583333333333332,,46636607.92792734,9624855.909614177,0.8911311745290276,30400845.263653032,7122189.053578884,2.7412790602342976,16391189.680215208,1065777.5021387292,0.9852570896904537
103200.0,28.666666666666668,,45673695.08848462,9621254.820589555,0.891465633447034,31445819.446696024,7189954.636467126,3.381014785748478,14420529.284325654,1064240.0884259401,0.9850501855623718
103500.0,28.75,,44698664.80201886,9615846.086312028,0.8918888587536984,32645997.623811003,7394610.907991698,4.45486726333848,12301110.238928413,1062905.5789240997,0.9848626519415049
103800.0,28.833333333333332,,43710964.76985744,9606693.117291912,0.8924706394573504,34065520.06183663,7882366.927850803,6.561046490969214,9981251.566472843,1061800.7570799454,0.9846997973072419
104043.91627842082,28.901087855116895,,42898040.013275474,9592643.7646388,0.8931756381282158,35462672.445014514,8749063.281699589,10.436135018400634,7884950.763961902,1060977.802313064,0.9846126508325982
